,name,duration_ms,explicit,artists,album_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,n_beats,n_bars,processing,genre
12868,Klippens Lyse Hal,1395.34,False,ORM,Ir,0.09,0.81,6,-7.18,1.0,0.06,0.0,0.69,0.1,0.06,171.8,4.0,3706.0,933.0,1.17,black-metal
12869,Cardboard Gadgets,216.0,False,Georg Valeks,Cardboard Gadgets,0.14,0.05,0,-27.53,1.0,0.04,0.91,0.81,0.09,0.06,72.47,4.0,256.0,63.0,3.35,sleep
12870,Kabira (Encore),270.44,False,Pritam;Harshdeep Kaur;Arijit Singh,Yeh Jawaani Hai Deewani,0.61,0.61,2,-7.98,1.0,0.11,0.44,0.0,0.18,0.9,171.84,4.0,773.0,194.0,3.7,indian
12871,Basement Racks,138.94,False,Dusty Decks,Basement Racks,0.7,0.65,7,-8.34,1.0,0.22,0.56,0.93,0.22,0.43,95.01,4.0,220.0,55.0,4.07,study
12872,"想見你想見你想見你(電視劇""想見你""片尾曲)",239.79,False,831,"想見你想見你想見你(電視劇""想見你""片尾曲)",0.55,0.67,6,-5.69,1.0,0.04,0.4,0.0,0.14,0.43,129.81,4.0,512.0,128.0,1.17,mandopop
12873,Pernas Voadoras,172.7,False,Orquestra Voadora,Pernas Voadoras,0.66,0.62,10,-7.74,1.0,0.04,0.75,0.62,0.19,0.76,97.51,4.0,278.0,69.0,0.76,afrobeat
12874,Cruising Avenues,184.01,False,Odd Shapes,Thousand Islands,0.65,0.35,1,-12.1,1.0,0.1,0.22,0.45,0.34,0.48,136.03,3.0,411.0,137.0,2.37,study
12875,Stiletto,291.64,False,Korsakoff,Stiletto,0.4,0.72,7,-8.95,0.0,0.05,0.02,0.94,0.12,0.23,158.04,3.94,763.0,192.0,4.07,happy
12876,Ohne dich,271.17,False,Rammstein,"Reise, Reise",0.42,0.59,2,-5.53,1.0,0.03,0.0,0.0,0.11,0.2,136.03,4.0,608.0,151.0,3.7,industrial
12877,Mamãe que é Mamãe (Versão Grave),160.47,False,Os Barões Da Pisadinha,Paredão Explode,0.72,0.75,10,-8.52,1.0,0.06,0.02,0.0,0.12,0.78,172.0,4.0,453.0,112.0,0.76,forro
12878,Wings,318.72,False,Mary's Blood,Countdown to Evolution,0.4,0.96,5,-1.82,1.0,0.08,0.0,0.03,0.07,0.25,125.01,4.0,647.0,160.0,1.28,j-idol
12879,Aonde Está Você,226.32,False,Forrozão Tropykalia,"Emoção Incomparável, Vol. 8",0.51,0.95,10,-4.49,0.0,0.2,0.35,0.0,0.4,0.62,99.9,4.0,377.0,95.0,0.76,forro
12880,Paradise Lost,467.55,False,BLOT!,Paradise Lost,0.71,0.8,5,-10.0,1.0,0.04,0.03,0.92,0.09,0.67,121.01,4.0,930.0,233.0,1.28,techno
12881,Adulting,230.97,False,Psychostick,Do,0.62,0.95,2,-5.02,1.0,0.17,0.02,0.07,0.03,0.62,111.92,4.0,425.0,107.0,3.7,industrial
12882,Yeh Pal,247.69,False,Prateek Kuhad,Raat Raazi,0.75,0.2,2,-15.96,1.0,0.04,0.83,0.1,0.11,0.38,118.0,4.0,460.0,114.0,3.7,indian
12883,hope you never forget,702.63,False,Sadness,atna,0.38,0.84,1,-7.6,0.0,0.06,0.55,0.81,0.08,0.16,140.01,4.28,1630.0,409.0,2.37,black-metal
12884,And No Matches - Remastered,211.23,False,Scooter,Jumping All over the World (20 Years of Hardcore Expanded Edition) [Remastered],0.56,0.98,7,-3.85,1.0,0.04,0.09,0.3,0.79,0.78,145.01,4.0,506.0,126.0,4.07,techno
12885,Take Me Higher,361.96,False,Boom-Bastic,Happy Hardcore Top 100,0.61,0.74,7,-15.05,1.0,0.06,0.01,0.87,0.21,0.27,171.88,4.0,669.0,167.0,4.07,happy
12886,Farda az Ane Shorahast,53.1,False,Najand,The November Revolution,0.24,0.91,4,-4.05,1.0,0.09,0.0,0.76,0.42,0.04,75.75,4.0,68.0,16.0,0.92,iranian
12887,Purple Amethyst,157.94,False,"Sarah, the Illstrumentalist",Pocket Full of Crystals: Vol 2,0.62,0.45,3,-8.59,1.0,0.05,0.67,0.92,0.16,0.36,159.96,4.0,419.0,105.0,1.74,study
12888,太陽と向日葵,269.61,False,Flower,Flower,0.6,0.74,5,-6.57,1.0,0.04,0.28,0.0,0.13,0.38,91.03,4.0,395.0,99.0,1.28,j-idol
12889,Vem Jogando Essa Raba,176.22,True,Psirico;Filipe Escandurras,Vem Jogando Essa Raba,0.8,0.92,10,-4.18,1.0,0.08,0.55,0.0,0.17,0.96,137.92,4.0,405.0,101.0,0.76,forro
12890,Nothing Left 2,501.43,False,Orbital,The Middle of Nowhere,0.52,0.9,7,-8.39,1.0,0.04,0.0,0.38,0.11,0.58,132.97,4.0,1098.0,275.0,4.07,breakbeat
12891,I'll Damage You,323.94,False,Razed In Black,Damaged,0.59,0.88,11,-8.03,0.0,0.04,0.0,0.58,0.18,0.56,135.01,4.0,721.0,183.0,0.75,industrial
12892,Med slutna ögon,133.5,False,Najma Wallin,Med slutna ögon,0.18,0.01,7,-35.07,1.0,0.05,0.97,0.92,0.11,0.08,70.87,4.0,153.0,37.0,4.07,sleep
12893,De Hiele Tent Giet Nei De Bliksum,175.0,False,De Doelleazen,Skijt Oan De Rest,0.65,0.93,0,-3.78,0.0,0.04,0.09,0.0,0.05,0.67,155.0,4.08,440.0,109.0,3.35,happy
12894,Always Online,225.01,False,JJ Lin,JJ陸,0.8,0.55,0,-6.14,1.0,0.05,0.44,0.0,0.17,0.7,120.0,4.0,435.0,107.0,3.35,mandopop
12895,少年與海,223.77,False,G.E.M.,啓示錄,0.56,0.59,3,-9.13,1.0,0.06,0.45,0.17,0.37,0.14,126.14,4.0,459.0,116.0,1.74,mandopop
12896,Romantique,125.83,False,Felix Da Housecat,Devin Dazzle & The Neon Fever,0.92,0.38,8,-8.91,1.0,0.12,0.08,0.0,0.62,0.66,115.02,3.91,240.0,59.0,2.73,chicago-house
12897,Tyfels Antlitz,443.31,False,Ungfell,Es grauet,0.14,0.75,3,-11.27,1.0,0.06,0.0,0.24,0.35,0.08,91.44,4.0,834.0,210.0,1.74,black-metal
12898,Are We Here?,933.64,False,Orbital,Snivilisation,0.67,0.61,0,-10.47,1.0,0.04,0.01,0.35,0.36,0.32,142.99,4.0,2219.0,556.0,3.35,breakbeat
12899,Dark Hollow,173.81,False,The Del McCoury Band,Celebrating 50 Years of Del McCoury,0.47,0.47,4,-9.79,1.0,0.03,0.68,0.0,0.14,0.8,187.82,4.06,532.0,132.0,0.92,bluegrass
12900,Wiener Melarge,278.5,False,Matt Large,Coffeehouse by Large,0.66,0.66,7,-7.53,0.0,0.1,0.54,0.2,0.6,0.34,78.01,4.0,358.0,89.0,4.07,study
12901,Cigana,109.45,False,Dan Ventura,Seresta do Dan Ventura,0.92,0.79,0,-4.84,1.0,0.04,0.06,0.0,0.09,0.96,128.03,4.0,232.0,57.0,3.35,forro
12902,Não Troco por Nada,206.29,False,Caninana;Mano Walter,Não Troco por Nada,0.64,0.94,9,-6.19,1.0,0.06,0.54,0.0,0.16,0.91,175.07,4.0,599.0,150.0,1.34,forro
12903,Vai Me Usando,140.54,False,Neto LX,"Ao Vivo em Ceilândia, DF",0.8,0.73,0,-3.99,1.0,0.05,0.57,0.0,0.09,0.96,159.96,4.0,373.0,92.0,3.35,forro
12904,Should be Fine,175.72,False,Weval,Changed for the Better,0.69,0.39,2,-17.88,1.0,0.05,0.59,0.75,0.11,0.05,100.02,3.84,288.0,72.0,3.7,techno
12905,東京タワーはどこから見える?,257.4,False,Keyakizaka46,真っ白なものは汚したくなる (Complete Edition),0.55,0.81,8,-5.69,1.0,0.03,0.01,0.0,0.34,0.53,133.02,4.0,545.0,137.0,2.73,j-idol
12906,HYbr:ID oval p-dance,256.14,False,alva noto,HYbr:ID oval p-dance,0.67,0.45,1,-17.2,1.0,0.06,0.14,0.94,0.17,0.04,160.0,4.0,652.0,162.0,2.37,idm
12907,Fireplace: Burning Fire,224.26,False,Relaxing Music Therapy,Fireplace! Sound Effects: Ambient Noises,0.37,0.58,11,-25.5,1.0,0.04,0.19,0.87,0.26,0.04,127.93,5.0,427.0,108.0,0.75,sleep
12908,Meditation am Meer,137.67,False,Meeresrauschen,"Meeresrauschen zur Entspannung, für Meditation, Yoga und Wellness",0.16,1.0,0,-18.83,1.0,0.07,0.42,0.99,0.83,0.0,112.69,4.0,258.0,65.0,3.35,sleep
12909,Tu Serás Nuestro Dios,205.23,True,Rat-Zinger;Gatillazo,Rock'n'roll para Hijos de Perra,0.48,0.97,1,-3.87,1.0,0.07,0.0,0.0,0.06,0.39,119.01,4.0,401.0,98.0,2.37,spanish
12910,Rebel,267.4,False,Charly Lownoise & Mental Theo,Old School Hardcore,0.66,0.78,8,-9.8,0.0,0.05,0.01,0.45,0.35,0.28,92.46,4.0,407.0,102.0,2.73,happy
12911,Mechanical Advantage,121.86,False,Datassette,Existenzmaximum - EP,0.59,0.51,8,-22.18,1.0,0.04,0.81,0.96,0.1,0.65,129.63,3.85,257.0,64.0,2.73,idm
12912,Filha do Patrão,192.5,False,Iguinho e Lulinha,Simbora pra Vaquejada,0.62,0.89,11,-4.12,0.0,0.05,0.18,0.0,0.09,0.84,133.03,4.0,425.0,107.0,0.75,forro
12913,梁山伯與茱麗葉,232.9,False,卓文萱,習慣,0.67,0.57,2,-6.5,1.0,0.03,0.78,0.0,0.09,0.66,120.02,4.0,454.0,113.0,3.7,mandopop
12914,Don't Worry,234.08,False,Mavado,Mr. Brooks...A Better Tomorrow,0.45,0.64,1,-7.0,0.0,0.27,0.04,0.0,0.32,0.35,77.7,4.0,304.0,75.0,2.37,j-dance
12915,Look to Jesus,282.11,False,Phil Wickham,Hymn of Heaven,0.52,0.82,9,-6.28,1.0,0.04,0.01,0.0,0.08,0.31,91.97,4.0,427.0,106.0,1.34,brazil
12916,O VAGABUNDO,156.9,False,Zezo,O Príncipe dos Teclados,0.81,0.82,3,-4.55,1.0,0.03,0.55,0.0,0.34,0.62,111.02,4.0,289.0,72.0,1.74,forro
12917,Test & Recognise,215.21,False,Seekae,Test & Recognise (Remixes),0.62,0.6,0,-8.73,0.0,0.03,0.15,0.0,0.15,0.37,126.99,4.0,451.0,113.0,3.35,idm
12918,Para Siempre (En Vivo),272.65,False,Magneto;Sentidos Opuestos;Lynda,90's Pop Tour 4 (En Vivo Desde la Arena Ciudad de México),0.43,0.71,0,-7.74,1.0,0.04,0.48,0.0,0.99,0.35,119.94,4.0,541.0,135.0,3.35,spanish
12919,Oh My Goth! (Re-Mastered Original),344.44,False,Razed In Black,Oh My Goth!,0.54,0.95,9,-4.33,1.0,0.05,0.0,0.68,0.1,0.39,124.96,4.0,709.0,177.0,1.34,industrial
12920,motivation,103.49,True,Vipa Music;Kenyaman,motivation,0.74,0.56,7,-7.7,1.0,0.34,0.37,0.0,0.12,0.6,99.35,4.0,171.0,43.0,4.07,j-dance
12921,近いのに離れてる,255.68,False,AKB48,恋人いない選手権 / 近いのに離れてる,0.53,0.91,7,-4.28,1.0,0.07,0.2,0.0,0.34,0.66,132.06,4.0,550.0,139.0,4.07,j-idol
12922,天国のでたらめ,308.52,False,Momoiro Clover Z,MOMOIRO CLOVER Z,0.6,0.73,7,-5.3,0.0,0.03,0.06,0.0,0.09,0.33,130.06,4.0,663.0,167.0,4.07,j-idol
12923,The God Who Fell From Earth,279.28,False,Witchery,Witchkrieg,0.34,0.97,4,-4.73,1.0,0.07,0.0,0.78,0.88,0.08,75.03,4.0,351.0,88.0,0.92,black-metal
12924,Tabú,179.77,False,Pablo Alborán;Ava Max,Tabú,0.75,0.81,9,-5.94,0.0,0.06,0.04,0.0,0.11,0.55,100.0,4.0,291.0,72.0,1.34,spanish
12925,As Festas Que O Sino Nos Traz (Reprise),76.12,False,Taryn Spilzman,Olaf em Uma Nova Aventura Congelante de Frozen (Trilha Sonora Original em Português),0.54,0.07,9,-14.34,1.0,0.03,0.98,0.0,0.1,0.32,89.05,4.0,105.0,26.0,1.34,disney
12926,Ocho Rios,155.31,False,El Michels Affair,Sounding Out the City,0.78,0.69,7,-7.1,1.0,0.05,0.08,0.85,0.13,0.53,94.62,4.0,236.0,59.0,4.07,afrobeat
12927,Bad Luck,197.24,False,René LaVice;Jessie Young,Bad Luck,0.61,0.84,10,-2.14,1.0,0.05,0.01,0.0,0.35,0.45,174.04,4.0,564.0,140.0,0.76,industrial
12928,There It Is (Original Mix) - Extended Mix,343.58,False,The Prophet,The Hardcore Archive Part 2 (1995 - 1996),0.76,0.95,7,-3.08,1.0,0.12,0.06,0.69,0.09,0.14,179.94,4.0,1022.0,257.0,4.07,happy
12929,Smile For Me,166.42,False,Gentle Bones,Smile For Me,0.66,0.64,7,-6.06,1.0,0.07,0.14,0.0,0.16,0.25,106.02,4.0,289.0,73.0,4.07,sleep
12930,The Silicon Garden - Flymocut,209.63,False,B12,Time Tourist (Expanded Edition),0.73,0.6,1,-10.9,1.0,0.05,0.3,0.42,0.1,0.46,105.92,4.0,363.0,90.0,2.37,idm
12931,Strjitlizzer 2021,192.75,False,De Doelleazen;Bricquebec,Wy Jouwe Gas,0.52,0.82,7,-5.37,1.0,0.04,0.01,0.0,0.32,0.15,159.97,4.0,500.0,125.0,4.07,happy
12932,Enquanto Eu Te Espero,336.17,False,Gabriel Brito,Enquanto Eu Te Espero,0.55,0.65,0,-7.09,1.0,0.03,0.28,0.0,0.07,0.14,129.96,4.0,719.0,182.0,3.35,brazil
12933,"Le Festin (From ""Ratatouille"")",196.17,False,Billboard Baby Lullabies,Lullaby Renditions of The Music of Pixar Films,0.62,0.14,3,-18.0,1.0,0.07,0.99,0.92,0.13,0.08,121.46,3.0,383.0,127.0,1.74,disney
12934,Office Air Conditioners,63.5,False,Baby Sleep;White Noise for Reading;Peaceful Dreams;Background Ambiances;Baby Sleep White Noise;Baby Sweet Dream,"Soothing Background Noises (a Gentle blend of Rain, White Noises, Clothes Dryers, Vacuums, Air Conditioners...)",0.18,0.2,8,-28.54,1.0,0.09,0.98,0.04,0.11,0.04,57.07,3.41,60.0,15.0,2.73,sleep
12935,Light Rain on a Tin Roof,128.45,False,The Sleep Helpers;Meditation Relaxation Club;Zen Music Garden,"2017 Best Compilation of Sleep Rain, Relaxation, Stress Relief, Meditation Music, White Noise, Insomnia Aid, Help Me Sleep",0.4,1.0,1,-21.86,0.0,0.04,0.59,0.98,0.89,0.01,110.77,1.0,237.0,59.0,2.37,sleep
12936,Evil Inside Me - Original Mix,355.32,False,Evil Activities,Evil's Greatest Activities,0.42,0.94,4,-5.78,1.0,0.12,0.57,0.02,0.13,0.13,176.94,4.0,1035.0,260.0,0.92,happy
12937,Unnecessarily Alive,200.0,False,Azhirock,Lucifer : Annihilated,0.23,0.94,1,-6.29,0.0,0.2,0.0,0.0,0.09,0.53,177.14,3.0,563.0,187.0,2.37,iranian
12938,"Iranian Aesthetics, Op. 77",546.27,False,Alireza Mashayekhi,Happy Electronic Sounds,0.18,0.2,9,-12.34,1.0,0.09,0.59,0.82,0.2,0.06,98.3,3.0,1270.0,425.0,1.34,iranian
12939,Teletema,261.36,False,Kid Abelha,Ressaquinha,0.81,0.46,7,-10.01,1.0,0.04,0.66,0.04,0.18,0.42,122.52,3.0,523.0,175.0,4.07,brazil
12940,Infernal Limit,516.92,False,Monolake,Archaeopteryx,0.34,0.4,10,-12.7,1.0,0.04,0.11,0.87,0.08,0.03,119.99,3.86,829.0,207.0,0.76,idm
12941,Silenced,180.76,True,Mudvayne,The End Of All Things To Come,0.64,0.99,1,-5.07,1.0,0.13,0.0,0.24,0.07,0.32,111.11,4.0,334.0,83.0,2.37,industrial
12942,Unity,209.61,False,for KING & COUNTRY;Dante Bowe,What Are We Waiting For?,0.44,0.59,11,-7.5,0.0,0.16,0.07,0.0,0.3,0.33,171.77,4.0,592.0,151.0,0.75,iranian
12943,万疆,234.87,False,Li Yugang,万疆,0.52,0.46,8,-7.63,1.0,0.03,0.67,0.0,0.1,0.4,133.51,4.0,514.0,128.0,2.73,mandopop
12944,Línea 7,175.48,False,Paula Koops,Línea 7,0.59,0.94,2,-4.31,1.0,0.05,0.0,0.0,0.35,0.84,165.9,4.0,479.0,121.0,3.7,spanish
12945,さよならの瞬間,280.96,False,Seiko Matsuda,Guardian Angel,0.71,0.82,5,-3.53,1.0,0.03,0.56,0.0,0.19,0.91,126.81,4.0,584.0,145.0,1.28,j-idol
12946,Es ist ein Ros entsprungen,201.43,False,Traditional;MoZuluArt,Klassische Weihnachtsmusik,0.41,0.28,7,-14.64,1.0,0.04,0.97,0.81,0.12,0.65,124.56,3.79,364.0,93.0,4.07,sleep
12947,Naked Man - 2002 Remaster,189.33,False,Randy Newman,Good Old Boys,0.64,0.61,9,-11.68,1.0,0.04,0.62,0.0,0.12,0.77,126.71,4.0,390.0,97.0,1.34,disney
12948,如愿,265.38,False,Faye Wong,如愿,0.55,0.32,6,-9.45,0.0,0.03,0.61,0.0,0.09,0.1,132.88,4.0,570.0,142.0,1.17,mandopop
12949,6B (of Presence),152.75,False,Porya Hatami,Monads,0.35,0.87,4,-19.94,1.0,0.07,0.97,0.96,0.41,0.1,73.4,4.0,186.0,46.0,0.92,iranian
12950,295 - Lofi Mix,308.69,False,Dr LoFi,295 (Lofi Mix),0.54,0.67,11,-7.46,0.0,0.32,0.82,0.0,0.09,0.26,77.29,4.0,390.0,98.0,0.75,indian
12951,I Feel Love - Monkey Safari Remix,556.91,False,DJ Pierre;Monkey Safari;Chic Loren,I Feel Love (Monkey Safari Remix),0.77,0.62,10,-9.99,0.0,0.05,0.01,0.92,0.1,0.08,124.99,4.0,1151.0,289.0,0.76,chicago-house
12952,Bora Bora Bora - Live,230.25,False,Scooter,I Want You to Stream!,0.73,0.88,9,-5.96,0.0,0.19,0.2,0.0,0.57,0.52,139.96,4.0,530.0,132.0,1.34,techno
12953,"Fight On, Fighter",218.11,False,for KING & COUNTRY,Burn The Ships,0.62,0.64,1,-6.7,1.0,0.04,0.01,0.0,0.08,0.13,107.98,3.86,385.0,97.0,2.37,afrobeat
12954,Disconnected - Louie Vega Rewerk,599.04,False,Glenn Underground;Matt Hughes SJU,Disconnected,0.82,0.74,6,-9.55,0.0,0.05,0.02,0.49,0.08,0.88,127.01,4.0,1253.0,316.0,1.17,chicago-house
12955,Fantasy World - Radio Mix,205.61,False,Charly Lownoise & Mental Theo,The Best Of Charly Lownoise & Mental Theo - 25 Years Anniversary,0.4,0.96,0,-3.9,1.0,0.1,0.39,0.0,0.82,0.48,169.91,4.0,574.0,143.0,3.35,happy
12956,Me Manda Embora - Ao Vivo,282.59,False,Cavaleiros do Forró;Dorgival Dantas,Me Manda Embora (Ao Vivo),0.59,0.89,5,-4.16,1.0,0.1,0.43,0.0,0.38,0.73,91.25,4.0,428.0,106.0,1.28,forro
12957,endless Story,224.91,False,BAND-MAID,endless Story,0.35,0.97,3,-2.23,1.0,0.16,0.0,0.01,0.17,0.32,167.07,4.0,612.0,153.0,1.74,j-idol
12958,"Deep Inside - 12"" Version",505.85,False,Larry Heard;Loosefingers,Soundtrack From the Duality Double-Play,0.79,0.53,11,-13.6,0.0,0.07,0.03,0.59,0.09,0.83,118.01,4.0,992.0,248.0,0.75,chicago-house
12959,Compañera,215.36,False,Haze;Lorena Fernández,Compañera,0.55,0.52,1,-9.36,1.0,0.18,0.27,0.0,0.13,0.25,170.08,4.0,578.0,144.0,2.37,happy
12960,Incessant (Damaadam),320.91,False,Baaroot,From Void To Void,0.54,0.75,6,-5.38,0.0,0.05,0.32,0.02,0.07,0.29,164.05,1.0,865.0,217.0,1.17,iranian
12961,Scarlet Warmth,54.0,False,arai tasuku,Fantasmagorie The Ghost Show -Original Soundtrack-,0.4,0.36,2,-12.56,0.0,0.06,0.9,0.96,0.12,0.05,85.86,3.65,73.0,17.0,3.7,idm
12962,藉口,256.33,False,Jay Chou,七里香,0.46,0.58,2,-6.72,1.0,0.03,0.62,0.0,0.11,0.17,130.93,3.98,549.0,137.0,3.7,mandopop
12963,Lance Com Você,185.28,False,Manim Vaqueiro,Não Acaba Não,0.71,0.86,0,-4.38,0.0,0.04,0.53,0.0,0.08,0.96,155.94,4.18,473.0,116.0,3.35,forro
12964,Six For Gold,301.44,False,Ann Clue,Six For Gold,0.81,0.66,9,-11.0,1.0,0.08,0.01,0.63,0.26,0.62,125.01,4.0,627.0,157.0,1.34,techno
12965,ミラクル!,252.77,False,≠ME,君はこの夏、恋をする Special Edition,0.62,0.93,8,-2.06,1.0,0.04,0.19,0.0,0.32,0.74,134.04,4.0,554.0,139.0,2.73,j-idol
12966,Take Me Up - Ralphi's Epic Vox Dub,568.45,False,Ralphi Rosario;Donna Blakely,Take Me Up (Remixes),0.9,0.65,2,-11.94,1.0,0.1,0.19,0.71,0.1,0.43,125.98,4.0,1190.0,297.0,3.7,chicago-house
12967,"你,好不好? - TVBS連續劇【遺憾拼圖】片尾曲",287.31,False,Eric Chou,"愛,教會我們的事",0.44,0.48,10,-5.64,1.0,0.03,0.64,0.0,0.11,0.54,159.82,4.0,743.0,187.0,0.76,mandopop
12968,Hotride,272.92,False,The Prodigy,"Always Outnumbered, Never Outgunned",0.5,1.0,5,-4.0,0.0,0.06,0.0,0.21,0.34,0.6,156.09,4.0,704.0,175.0,1.28,breakbeat
12969,Precious Heart,267.83,False,Seiko Matsuda,SEIKO STORY〜80's HITS COLLECTION〜,0.59,0.92,7,-5.34,0.0,0.05,0.23,0.0,0.33,0.48,144.96,4.0,636.0,160.0,4.07,j-idol
12970,"Persian Gardens, Op. 111 : Episode II",348.89,False,Alireza Mashayekhi;Farimah Ghavamsadri;National Symphony Orchestra of Ukraine;Vladimir Sirenko,Persian Gardens (Piece for Piano and Orchestra),0.24,0.03,2,-20.51,0.0,0.04,0.93,0.9,0.07,0.04,169.69,5.0,589.0,147.0,3.7,iranian
12971,Almost Human (feat. Clare Maguire),341.35,False,High Contrast;Clare Maguire,The Agony & The Ecstasy,0.51,0.88,9,-2.51,0.0,0.04,0.24,0.0,0.08,0.28,173.01,4.0,974.0,243.0,1.34,j-dance
12972,Patricinha,186.62,False,Forró Saborear,"Forró Saborear, Vol. 3",0.76,0.92,10,-8.43,1.0,0.03,0.34,0.0,0.04,0.96,105.01,3.98,323.0,81.0,0.76,forro
12973,情難斷夢袂醒,263.93,False,陳中;邱芸子,陳中+邱芸子情歌對唱,0.69,0.55,1,-8.27,1.0,0.03,0.15,0.0,0.09,0.52,135.98,4.0,577.0,144.0,2.37,mandopop
12974,Rompe el Mar (Versión Acústica) - En Vivo,211.6,False,La Quinta Estacion,Acustico,0.51,0.57,11,-9.34,0.0,0.2,0.53,0.0,0.34,0.67,89.44,3.82,310.0,77.0,0.75,spanish
12975,Sua Ingratidão,181.41,False,Kara Veia,A Cara Metade das Vaquejadas,0.69,0.71,2,-3.78,1.0,0.03,0.37,0.0,0.14,0.77,91.94,3.89,274.0,69.0,3.7,forro
12976,I Can Be Your Friend,85.91,False,VeggieTales,VeggieTunes,0.73,0.65,3,-6.41,1.0,0.31,0.64,0.0,0.13,0.78,142.01,4.0,194.0,48.0,1.74,disney
12977,Little Green Frog,111.21,False,Charlie Hope,Songs for Little Ones,0.8,0.37,11,-9.8,1.0,0.04,0.42,0.0,0.11,0.83,76.0,4.0,138.0,34.0,0.75,disney
12978,Final Extreme,318.02,False,War Angel,Symphony of the War,0.41,0.87,2,-5.44,1.0,0.05,0.0,0.01,0.1,0.21,179.85,4.0,950.0,240.0,3.7,iranian
12979,Isso É Imortal,204.43,False,Gatinha Manhosa,"Campeões do Forró, Vol. 05",0.39,0.8,8,-6.24,1.0,0.06,0.18,0.0,0.2,0.6,165.84,4.0,469.0,118.0,2.73,forro
12980,Kissing Things,148.61,False,The 6ths;Sarah Cracknel,Hyacinths and Thistles,0.8,0.23,0,-13.04,1.0,0.04,0.92,0.01,0.43,0.7,106.85,4.0,258.0,64.0,3.35,techno
12981,Lullaby,160.18,False,R3HAB;Mike Williams,The Wave,0.63,0.8,1,-3.99,1.0,0.04,0.03,0.0,0.06,0.26,127.96,4.0,337.0,84.0,2.37,chicago-house
12982,lizardking,114.0,False,frek!,strawberry fields,0.64,0.26,6,-12.64,0.0,0.11,0.19,0.81,0.1,0.16,79.9,4.0,152.0,37.0,1.17,study
12983,Let's Roll,243.58,False,Krafty Kuts,Let's Roll,0.76,0.87,0,-4.67,0.0,0.09,0.0,0.61,0.09,0.65,134.02,4.0,537.0,135.0,3.35,breakbeat
12984,Jesus Loves The Little Children,92.25,False,Cedarmont Kids,Sunday School Songs,0.63,0.23,8,-9.42,1.0,0.03,0.9,0.0,0.2,0.54,96.0,4.0,144.0,35.0,2.73,disney
12985,Nuh Trust Nobody,155.9,False,Chronic Law,Dominance,0.76,0.55,9,-5.52,0.0,0.37,0.39,0.0,0.14,0.38,66.75,5.0,172.0,42.0,1.34,j-dance
12986,Capucha,174.68,False,BaianaSystem;Claudia Manzo,Oxeaxeexu,0.74,0.94,2,-4.18,1.0,0.16,0.17,0.0,0.22,0.56,104.98,4.0,299.0,75.0,3.7,afrobeat
12987,"償還 - ""紅豆""廣東版",257.64,False,Faye Wong,唱遊,0.56,0.36,0,-10.56,1.0,0.03,0.16,0.0,0.26,0.19,112.0,4.0,470.0,116.0,3.35,mandopop
12988,Love Triangle (Pum Pum),166.2,True,Spice,Love Triangle (Pum Pum),0.71,0.47,7,-12.08,1.0,0.51,0.07,0.0,0.08,0.76,130.44,5.0,359.0,90.0,4.07,j-dance
12989,甲你作伴,273.0,False,Huang Yee Ling,甲你作伴,0.62,0.56,0,-5.76,1.0,0.02,0.33,0.0,0.08,0.25,99.99,3.93,447.0,111.0,3.35,mandopop
12990,Darkness Rise,212.23,True,Tommy Lee Sparta,Diamond Blessings,0.42,0.77,8,-3.34,1.0,0.18,0.19,0.0,0.12,0.22,92.0,4.0,364.0,90.0,2.73,j-dance
12991,Jesus My King,195.85,False,Bethel Music;Zach Vestnys;Abby Vestnys,Simple,0.32,0.15,0,-13.45,1.0,0.03,0.81,0.0,0.13,0.17,139.77,3.0,431.0,143.0,3.35,mandopop
12992,Topo do Mundo,185.86,False,Afrocidade,Vivão,0.74,0.86,1,-4.42,1.0,0.04,0.02,0.0,0.15,0.68,132.98,4.0,400.0,100.0,2.37,afrobeat
12993,She Doesn't Mind,142.62,False,Krmoni,She Doesn't Mind,0.74,0.82,10,-5.16,1.0,0.07,0.03,0.0,0.2,0.47,126.02,4.0,295.0,73.0,0.76,brazil
12994,愛情廢柴,285.62,False,Jay Chou,周杰倫的床邊故事,0.41,0.67,2,-6.21,1.0,0.03,0.01,0.0,0.11,0.4,73.95,4.0,335.0,84.0,3.7,mandopop
12995,Fylgja,245.31,True,Centhron,Fylgja,0.32,0.96,0,-7.03,1.0,0.05,0.0,0.21,0.33,0.24,169.96,4.0,673.0,170.0,3.35,industrial
12996,Do Yo Thang - Original Mix,337.06,False,Cajmere;Free Magic,Too Underground For The Main Stage,0.8,0.68,1,-9.98,0.0,0.06,0.01,0.87,0.08,0.35,120.0,4.0,672.0,168.0,2.37,chicago-house
12997,Tuto Bay,209.8,False,The Mauskovic Dance Band,Down in the Basement - EP,0.72,0.51,6,-12.0,0.0,0.08,0.01,0.91,0.06,0.93,133.03,4.0,457.0,114.0,1.17,afrobeat
12998,Veneno,215.28,False,Limão Com Mel,Estúdio Limão,0.65,0.74,2,-6.29,1.0,0.07,0.38,0.0,0.18,0.66,91.95,4.0,325.0,81.0,3.7,forro
12999,僕たちは付き合っている,278.64,False,Keyakizaka46,走り出す瞬間 (Complete Edition),0.58,0.82,5,-2.63,1.0,0.03,0.15,0.0,0.09,0.77,118.0,3.98,539.0,134.0,1.28,j-idol
